id,Churn,genero,tiene_mas_60,posee_pareja,posee_dependientes,tiempo_contrato,servicio_telefono,multiples_lineas,tipo_internet,seguridad_online,backup_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,tipo_contrato,factura_digital,metodo_pago,valor_mensual,total_cobrado,cuentas_diarias
8552-OBVRU,No,Femenino,Si,Si,Si,48,Si,No,Fibra óptica,Si,No,Si,Si,Si,Si,Mensual,Si,Cheque electrónico,104.5,5068.05,3.4833333333333334
8559-CIZFV,Si,Masculino,No,Si,Si,21,Si,Si,DSL,Si,Si,No,Si,Si,No,Anual,No,Cheque enviado por correo,77.5,1625.0,2.5833333333333335
8559-WNQZS,No,Masculino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.45,20.45,0.6816666666666666
8561-NMTBD,No,Femenino,No,Si,Si,67,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Anual,Si,Tarjeta de crédito (automático),112.35,7388.45,3.7449999999999997
8562-GHPPI,No,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Tarjeta de crédito (automático),19.8,19.8,0.66
8563-IIOXK,Si,Masculino,No,Si,Si,7,Si,No,DSL,Si,No,No,No,No,No,Anual,Si,Cheque electrónico,49.75,331.3,1.6583333333333334
8563-OYMQY,No,Masculino,No,No,No,17,Si,No,Fibra óptica,No,Si,Si,No,No,Si,Mensual,Si,Tarjeta de crédito (automático),90.95,1612.2,3.0316666666666667
8564-LDKFL,No,Masculino,No,Si,No,40,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Anual,Si,Transferencia bancaria (automática),106.0,4178.65,3.533333333333333
8565-CLBZW,Si,Masculino,No,No,No,24,Si,Si,Fibra óptica,No,No,Si,No,Si,No,Mensual,Si,Cheque enviado por correo,89.85,2165.05,2.9949999999999997
8565-HBFNN,No,Masculino,No,Si,No,69,Si,Si,Fibra óptica,Si,Si,Si,Si,No,Si,Anual,Si,Tarjeta de crédito (automático),107.2,7317.1,3.5733333333333333
8565-WUXZU,No,Masculino,Si,Si,No,72,Si,No,Fibra óptica,Si,Si,No,Si,No,No,Bienal,Si,Tarjeta de crédito (automático),84.8,6141.65,2.8266666666666667
8566-YPRGL,No,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,19.5,19.5,0.65
8570-KLJYJ,No,Femenino,No,No,No,36,Si,Si,DSL,Si,No,No,No,No,No,Anual,No,Cheque enviado por correo,54.45,1893.5,1.8150000000000002
8571-ZCMCX,No,Femenino,No,Si,Si,47,No,Sin servicio de teléfono,DSL,Si,Si,Si,No,Si,Si,Bienal,Si,Tarjeta de crédito (automático),60.0,2768.65,2.0
8573-CGOCC,No,Masculino,No,No,No,16,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Tarjeta de crédito (automático),19.75,294.9,0.6583333333333333
8573-JGCZW,No,Masculino,No,No,No,17,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Transferencia bancaria (automática),19.65,351.55,0.6549999999999999
8577-QSOCG,No,Femenino,No,Si,Si,38,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Si,Cheque enviado por correo,20.2,746.05,0.6733333333333333
8580-AECUZ,Si,Masculino,Si,No,No,1,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,79.1,79.1,2.6366666666666663
8580-QVLOC,Si,Femenino,Si,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,Tarjeta de crédito (automático),92.45,6440.25,3.0816666666666666
8582-KRHPJ,No,Masculino,No,No,No,50,No,Sin servicio de teléfono,DSL,Si,Si,No,No,No,No,Mensual,Si,Cheque enviado por correo,35.0,1782.4,1.1666666666666667
8584-KMVXD,No,Femenino,No,No,No,8,Si,No,Fibra óptica,No,Si,No,No,No,No,Mensual,No,Cheque electrónico,75.6,535.55,2.52
8587-XYZSF,No,Masculino,No,No,No,67,Si,No,DSL,No,No,No,Si,No,No,Bienal,No,Transferencia bancaria (automática),50.55,3260.1,1.6849999999999998
8590-OHDIW,No,Femenino,No,Si,Si,38,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.3,749.35,0.6766666666666666
8590-YFFQO,No,Masculino,No,Si,No,70,Si,No,DSL,Si,Si,Si,Si,No,No,Bienal,No,Tarjeta de crédito (automático),64.95,4523.25,2.165
8591-NXRCV,No,Femenino,No,No,No,41,Si,Si,DSL,Si,No,Si,Si,No,Si,Mensual,Si,Transferencia bancaria (automática),74.65,3090.65,2.4883333333333337
8591-TKMZH,No,Masculino,No,Si,Si,59,Si,Si,Fibra óptica,Si,Si,No,Si,Si,Si,Bienal,Si,Cheque enviado por correo,111.1,6555.2,3.703333333333333
8592-PLTMQ,No,Femenino,No,No,No,64,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,24.7,1642.75,0.8233333333333334
8593-WHYHV,Si,Masculino,No,No,No,3,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,85.3,264.8,2.8433333333333333
8595-SIZNC,No,Femenino,Si,Si,No,22,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Transferencia bancaria (automática),25.6,548.8,0.8533333333333334
8597-CTXVJ,No,Masculino,No,No,Si,70,Si,Si,DSL,Si,Si,No,Si,No,No,Anual,No,Transferencia bancaria (automática),64.95,4551.5,2.165
8597-CWYHH,No,Masculino,No,No,No,43,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Anual,No,Cheque enviado por correo,94.35,3921.3,3.145
8601-QACRS,Si,Femenino,No,No,No,5,Si,Si,DSL,No,No,No,No,No,No,Mensual,Si,Cheque enviado por correo,50.6,249.95,1.6866666666666668
8603-IJWDN,Si,Masculino,No,No,No,1,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,86.6,86.6,2.8866666666666663
8605-ITULD,No,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.55,19.55,0.6516666666666667
8606-CIQUL,No,Masculino,Si,Si,Si,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Bienal,Si,Tarjeta de crédito (automático),115.75,8399.15,3.8583333333333334
8606-OEGQZ,No,Femenino,No,No,Si,18,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),25.3,454.65,0.8433333333333334
8608-OZTLB,No,Masculino,No,Si,Si,38,Si,No,DSL,Si,Si,Si,Si,Si,No,Anual,No,Cheque electrónico,74.05,2802.3,2.4683333333333333
8610-WFCJF,Si,Femenino,No,Si,Si,49,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,95.6,4783.5,3.1866666666666665
8610-ZIKJJ,No,Femenino,No,Si,Si,2,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.3,31.9,0.6766666666666666
8612-GXIDD,No,Masculino,No,Si,Si,12,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Si,Transferencia bancaria (automática),25.4,313.0,0.8466666666666666
8614-VGMMV,Si,Femenino,No,No,No,15,Si,Si,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,49.1,679.55,1.6366666666666667
8617-ENBDS,No,Masculino,No,No,No,3,Si,No,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Tarjeta de crédito (automático),73.6,232.5,2.453333333333333
8619-IJNDK,No,Femenino,No,Si,Si,71,Si,No,DSL,Si,Si,Si,Si,No,No,Bienal,No,Tarjeta de crédito (automático),64.05,4492.9,2.135
8620-RJPZN,No,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque electrónico,20.7,20.7,0.69
8621-MNIHH,Si,Femenino,Si,Si,No,34,Si,Si,Fibra óptica,No,Si,Si,No,No,Si,Mensual,Si,Cheque electrónico,94.25,3217.55,3.1416666666666666
8622-ZLFKO,No,Femenino,No,Si,No,6,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Mensual,Si,Cheque electrónico,90.75,512.25,3.025
8623-TMRBY,Si,Masculino,Si,Si,Si,51,Si,Si,Fibra óptica,No,Si,Si,No,No,No,Mensual,Si,Cheque electrónico,84.2,4146.05,2.8066666666666666
8623-ULFNQ,No,Femenino,Si,No,No,26,Si,Si,DSL,No,No,No,Si,No,Si,Mensual,Si,Cheque electrónico,66.05,1652.4,2.2016666666666667
8624-GIOUT,Si,Femenino,No,No,No,49,Si,Si,DSL,Si,Si,No,No,No,No,Mensual,Si,Tarjeta de crédito (automático),59.75,2934.3,1.9916666666666667
8625-AZYZY,Si,Masculino,No,Si,No,24,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mensual,Si,Cheque electrónico,104.65,2542.45,3.4883333333333337
8626-PTQGE,No,Masculino,No,No,No,69,No,Sin servicio de teléfono,DSL,Si,Si,No,Si,Si,Si,Bienal,Si,Transferencia bancaria (automática),60.05,4176.7,2.0016666666666665
8626-XHBIE,No,Masculino,No,No,Si,56,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Si,Cheque enviado por correo,24.8,1424.2,0.8266666666666667
8627-EHGIP,Si,Masculino,No,No,No,44,No,Sin servicio de teléfono,DSL,No,Si,Si,No,Si,Si,Anual,Si,Cheque enviado por correo,53.95,2375.4,1.7983333333333333
8627-ZYGSZ,No,Masculino,No,Si,No,47,Si,Si,Fibra óptica,No,Si,No,No,No,No,Anual,Si,Cheque electrónico,78.9,3650.35,2.6300000000000003
8628-MFKAX,No,Femenino,Si,Si,No,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Bienal,Si,Tarjeta de crédito (automático),116.75,8277.05,3.8916666666666666
8630-FJLIB,No,Femenino,No,No,No,18,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,69.8,1221.65,2.3266666666666667
8630-QSGXK,No,Masculino,No,Si,No,51,Si,Si,DSL,No,No,No,Si,Si,Si,Bienal,Si,Transferencia bancaria (automática),75.2,3901.25,2.506666666666667
8631-NBHFZ,Si,Masculino,Si,Si,Si,66,Si,Si,DSL,Si,Si,Si,Si,Si,No,Bienal,No,Tarjeta de crédito (automático),79.4,5154.6,2.646666666666667
8631-WUXGY,No,Femenino,No,No,Si,46,Si,No,Fibra óptica,No,Si,Si,No,Si,Si,Mensual,Si,Cheque electrónico,99.8,4391.25,3.3266666666666667
8631-XVRZL,No,Masculino,No,No,No,9,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Cheque enviado por correo,20.15,163.7,0.6716666666666666
8634-CILSZ,Si,Masculino,No,No,No,69,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Anual,Si,Transferencia bancaria (automática),104.7,7220.35,3.49
8634-MPHTR,Si,Masculino,Si,Si,No,47,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,100.05,4871.05,3.335
8637-XJIVR,Si,Femenino,No,No,No,12,Si,Si,Fibra óptica,Si,No,No,No,No,No,Mensual,Si,Cheque electrónico,78.95,927.35,2.631666666666667
8639-NHQEI,No,Femenino,No,Si,Si,72,Si,Si,Fibra óptica,Si,Si,No,No,Si,No,Bienal,Si,Transferencia bancaria (automática),95.9,6954.15,3.1966666666666668
8640-SDGKB,Si,Masculino,No,No,No,4,Si,No,DSL,No,No,Si,Si,Si,Si,Mensual,Si,Cheque electrónico,74.4,299.7,2.48
8642-GVWRF,Si,Femenino,No,Si,No,2,Si,No,Fibra óptica,No,Si,Si,No,No,No,Mensual,No,Transferencia bancaria (automática),79.7,165.0,2.6566666666666667
8644-XLFBW,Si,Masculino,Si,No,No,1,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,71.65,71.65,2.3883333333333336
8644-XYTSV,No,Masculino,No,Si,No,42,No,Sin servicio de teléfono,DSL,Si,No,No,No,Si,No,Mensual,Si,Transferencia bancaria (automática),40.15,1626.05,1.3383333333333334
8645-KOMJQ,No,Masculino,No,Si,Si,69,Si,Si,DSL,No,Si,Si,Si,Si,Si,Bienal,Si,Transferencia bancaria (automática),81.95,5601.4,2.731666666666667
8645-KWHJO,No,Masculino,No,No,No,14,No,Sin servicio de teléfono,DSL,No,No,Si,Si,Si,Si,Mensual,Si,Cheque electrónico,55.0,771.95,1.8333333333333333
8646-JCOMS,No,Femenino,No,Si,No,66,Si,Si,Fibra óptica,No,Si,Si,Si,No,No,Anual,Si,Transferencia bancaria (automática),90.55,6130.95,3.018333333333333
8647-SDTWQ,No,Masculino,No,Si,Si,57,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,74.3,4018.35,2.4766666666666666
8648-PFRMP,No,Femenino,Si,No,No,14,No,Sin servicio de teléfono,DSL,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,46.35,672.7,1.5450000000000002
8650-RHRKE,Si,Masculino,No,No,No,4,No,Sin servicio de teléfono,DSL,No,No,Si,No,No,No,Mensual,Si,Cheque electrónico,29.65,118.5,0.9883333333333333
8651-ENBZX,Si,Femenino,Si,No,No,60,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Anual,Si,Cheque electrónico,106.0,6441.4,3.533333333333333
8652-YHIYU,No,Femenino,No,No,Si,16,Si,Si,Fibra óptica,No,No,No,Si,No,No,Anual,Si,Tarjeta de crédito (automático),79.5,1264.2,2.65
8654-DHAOW,No,Femenino,No,No,No,2,Si,Si,DSL,No,Si,No,No,No,No,Mensual,No,Cheque enviado por correo,54.15,101.65,1.805
8659-HDIYE,No,Femenino,Si,No,No,64,Si,Si,DSL,No,Si,Si,Si,No,Si,Mensual,No,Tarjeta de crédito (automático),74.65,4869.35,2.4883333333333337
8659-IOOPU,No,Femenino,No,Si,Si,71,Si,Si,Fibra óptica,Si,No,Si,Si,No,Si,Bienal,No,Cheque electrónico,100.45,7159.7,3.3483333333333336
8660-BUETV,No,Femenino,No,No,No,3,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,44.75,148.05,1.4916666666666667
8661-BOYNW,No,Femenino,No,Si,No,72,Si,Si,DSL,Si,No,Si,Si,Si,Si,Bienal,Si,Tarjeta de crédito (automático),84.4,6096.45,2.8133333333333335
8663-UPDGF,No,Femenino,No,No,No,26,Si,Si,DSL,Si,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria (automática),69.5,1800.05,2.316666666666667
8665-UTDHZ,Si,Masculino,No,Si,Si,1,No,Sin servicio de teléfono,DSL,No,Si,No,No,No,No,Mensual,No,Cheque electrónico,30.2,30.2,1.0066666666666666
8668-KNZTI,No,Masculino,No,No,No,52,Si,No,DSL,Si,No,Si,No,No,No,Anual,No,Cheque electrónico,53.75,2790.65,1.7916666666666667
8670-ERCJH,No,Masculino,No,No,No,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Bienal,No,Transferencia bancaria (automática),113.4,8164.1,3.7800000000000002
8670-MEFCP,No,Femenino,No,Si,Si,36,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,Tarjeta de crédito (automático),92.9,3379.25,3.0966666666666667
8671-KKKOS,No,Femenino,No,Si,No,46,No,Sin servicio de teléfono,DSL,Si,Si,No,No,Si,No,Mensual,No,Cheque electrónico,45.55,2062.15,1.5183333333333333
8672-OAUPW,No,Masculino,No,No,Si,51,Si,No,DSL,No,No,No,Si,No,No,Anual,No,Tarjeta de crédito (automático),47.85,2356.75,1.595
8676-OOQEJ,No,Masculino,No,No,No,4,No,Sin servicio de teléfono,DSL,No,No,No,Si,No,No,Mensual,No,Cheque electrónico,30.5,118.4,1.0166666666666666
8676-TRMJS,Si,Masculino,No,No,No,3,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,75.0,209.1,2.5
8677-HDZEE,No,Femenino,No,No,No,56,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Mensual,Si,Transferencia bancaria (automática),105.45,5916.95,3.515
8679-JOEVF,Si,Femenino,Si,No,No,16,Si,No,DSL,No,No,No,Si,Si,No,Mensual,No,Cheque electrónico,59.4,1023.9,1.98
8679-LZBMD,No,Masculino,No,Si,No,44,Si,No,Fibra óptica,No,No,No,No,Si,Si,Anual,Si,Transferencia bancaria (automática),90.65,3974.15,3.021666666666667
8680-CGLTP,No,Masculino,No,No,No,29,Si,No,DSL,Si,Si,No,Si,No,No,Anual,Si,Cheque electrónico,58.75,1696.2,1.9583333333333333
8681-ICONS,No,Masculino,No,Si,Si,29,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,20.65,654.85,0.6883333333333332
8685-WHQPW,Si,Femenino,Si,No,No,22,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria (automática),74.4,1692.6,2.48
8687-BAFGU,No,Masculino,No,No,No,1,Si,No,Fibra óptica,No,No,No,Si,No,No,Mensual,No,Cheque electrónico,74.0,74.0,2.466666666666667
8690-UPCZI,No,Masculino,No,Si,Si,29,Si,Si,DSL,Si,No,No,Si,Si,No,Anual,No,Transferencia bancaria (automática),69.05,1958.45,2.3016666666666667
8690-ZVLCL,No,Femenino,No,Si,Si,68,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,Tarjeta de crédito (automático),88.0,6161.9,2.933333333333333
8695-ARGXZ,No,Masculino,Si,Si,No,34,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,75.55,2425.4,2.518333333333333
8695-WDYEA,No,Masculino,No,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,No,Cheque enviado por correo,51.25,51.25,1.7083333333333333
8696-JKZNU,Si,Femenino,Si,No,No,37,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,76.25,2841.55,2.5416666666666665
8699-ASUFO,Si,Masculino,Si,Si,No,7,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque enviado por correo,74.4,527.9,2.48
8701-DGLVH,No,Masculino,No,No,No,51,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.45,1042.65,0.6816666666666666
8705-DWKTI,No,Masculino,No,No,No,52,Si,No,Fibra óptica,No,No,Si,No,No,Si,Mensual,Si,Tarjeta de crédito (automático),83.8,4331.4,2.7933333333333334
8705-WZCYL,No,Masculino,No,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,44.8,44.8,1.4933333333333332
8706-HRADD,No,Masculino,No,No,No,21,No,Sin servicio de teléfono,DSL,Si,No,No,Si,Si,No,Mensual,Si,Cheque enviado por correo,43.55,1011.5,1.4516666666666667
8707-HOEDG,No,Femenino,No,Si,Si,70,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Bienal,Si,Cheque electrónico,110.2,7689.8,3.6733333333333333
8707-RMEZH,No,Femenino,Si,Si,No,69,Si,No,Fibra óptica,Si,Si,No,No,No,Si,Anual,No,Tarjeta de crédito (automático),87.3,6055.55,2.9099999999999997
8708-XPXHZ,Si,Femenino,No,Si,Si,42,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,94.2,4186.3,3.14
8709-KRDVL,No,Femenino,No,No,No,33,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,100.0,3320.6,3.3333333333333335
8710-YGLWG,No,Masculino,No,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque enviado por correo,44.9,44.9,1.4966666666666666
8711-LOBKY,No,Masculino,No,Si,Si,59,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.85,1188.25,0.6616666666666667
8713-IGZSO,No,Masculino,No,No,No,2,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,24.85,62.0,0.8283333333333334
8714-CTZJW,No,Femenino,No,No,No,4,Si,No,Fibra óptica,No,No,Si,No,No,Si,Mensual,Si,Tarjeta de crédito (automático),82.85,319.6,2.7616666666666663
8714-EUHJO,Si,Femenino,No,Si,Si,31,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Mensual,Si,Cheque electrónico,91.15,2995.45,3.0383333333333336
8715-KKTFG,No,Femenino,No,Si,No,61,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Anual,Si,Transferencia bancaria (automática),103.3,6518.35,3.4433333333333334
8717-VCTXJ,No,Masculino,No,No,No,42,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Cheque enviado por correo,19.55,839.4,0.6516666666666667
8718-PTMEZ,Si,Femenino,No,No,No,13,No,Sin servicio de teléfono,DSL,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,31.05,347.25,1.035
8720-RQSBJ,No,Masculino,Si,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque electrónico,44.0,44.0,1.4666666666666666
8722-NGNBH,Si,Masculino,No,No,No,5,No,Sin servicio de teléfono,DSL,Si,No,Si,Si,No,No,Mensual,No,Cheque enviado por correo,40.0,223.45,1.3333333333333333
8722-PRFDV,No,Femenino,No,Si,Si,71,Si,No,DSL,Si,No,Si,No,Si,Si,Bienal,No,Tarjeta de crédito (automático),77.55,5574.35,2.585
8725-JEDFD,No,Masculino,No,No,No,27,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque enviado por correo,69.05,1793.25,2.3016666666666667
8727-JQFHV,No,Masculino,No,Si,Si,57,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.75,1123.15,0.6916666666666667
8727-XDPUD,No,Masculino,No,No,No,37,No,Sin servicio de teléfono,DSL,No,No,No,No,Si,No,Bienal,No,Tarjeta de crédito (automático),35.8,1316.9,1.1933333333333331
8728-SKJLR,No,Masculino,No,No,No,41,Si,No,Fibra óptica,No,No,No,Si,No,No,Mensual,Si,Cheque electrónico,74.25,3089.1,2.475
8731-WBBMB,No,Femenino,No,Si,No,26,Si,No,DSL,No,Si,Si,Si,Si,Si,Mensual,No,Transferencia bancaria (automática),81.9,2078.55,2.73
8734-DKSTZ,No,Femenino,No,Si,Si,10,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,No,Cheque electrónico,85.95,858.6,2.865
8734-FNWVH,No,Masculino,No,Si,Si,31,Si,Si,DSL,No,No,No,No,No,Si,Mensual,No,Transferencia bancaria (automática),59.7,1825.5,1.99
8735-DCXNF,No,Masculino,No,Si,No,10,Si,No,DSL,Si,No,No,Si,No,No,Mensual,Si,Tarjeta de crédito (automático),54.95,568.85,1.8316666666666668
8735-IJJEG,No,Masculino,No,Si,No,14,Si,No,DSL,No,No,Si,No,No,No,Mensual,No,Tarjeta de crédito (automático),50.2,668.85,1.6733333333333333
8735-NBLWT,No,Masculino,No,No,Si,9,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.4,184.1,0.6799999999999999
8735-SDUFN,No,Femenino,Si,Si,No,72,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),24.3,1778.7,0.81
